simTime_s,runTime_s,timing,phase,aCam_mps2,speed_mps,yawRate_dps,jerk_mps3
22.740,20.085,1,旋回 7,0.0002,0.0001,-15.020,0.001
22.742,20.087,1,旋回 7,0.0002,0.0001,-14.919,0.001
22.744,20.089,1,旋回 7,0.0002,0.0001,-14.818,0.001
22.746,20.091,1,旋回 7,0.0002,0.0001,-14.718,0.001
22.748,20.093,1,旋回 7,0.0002,0.0001,-14.619,0.001
22.750,20.095,1,旋回 7,0.0002,0.0001,-14.521,0.001
22.752,20.097,1,旋回 7,0.0002,0.0001,-14.423,0.001
22.754,20.099,1,旋回 7,0.0002,0.0001,-14.325,0.001
22.756,20.101,1,旋回 7,0.0002,0.0001,-14.229,0.001
22.758,20.103,1,旋回 7,0.0002,0.0001,-14.133,0.001
22.760,20.105,1,旋回 7,0.0002,0.0001,-14.037,0.001
22.762,20.107,1,旋回 7,0.0002,0.0001,-13.942,0.001
22.764,20.109,1,旋回 7,0.0002,0.0001,-13.848,0.001
22.766,20.111,1,旋回 7,0.0002,0.0001,-13.754,0.001
22.768,20.113,1,旋回 7,0.0002,0.0001,-13.661,0.001
22.770,20.115,1,旋回 7,0.0002,0.0001,-13.569,0.001
22.772,20.117,1,旋回 7,0.0002,0.0001,-13.477,0.001
22.774,20.119,1,旋回 7,0.0002,0.0001,-13.386,0.001
22.776,20.121,1,旋回 7,0.0002,0.0001,-13.295,0.001
22.778,20.123,1,旋回 7,0.0002,0.0001,-13.205,0.001
22.780,20.125,1,旋回 7,0.0002,0.0001,-13.115,0.001
22.782,20.127,1,旋回 7,0.0002,0.0001,-13.026,0.001
22.784,20.129,1,旋回 7,0.0002,0.0001,-12.938,0.001
22.786,20.131,1,旋回 7,0.0002,0.0000,-12.850,0.001
22.788,20.133,1,旋回 7,0.0002,0.0001,-12.763,0.001
22.790,20.135,1,旋回 7,0.0002,0.0000,-12.676,0.001
22.792,20.137,1,旋回 7,0.0002,0.0000,-12.590,0.001
22.794,20.139,1,旋回 7,0.0002,0.0000,-12.504,0.001
22.796,20.141,1,旋回 7,0.0002,0.0000,-12.419,0.001
22.798,20.143,1,旋回 7,0.0002,0.0001,-12.335,0.001
22.800,20.145,1,旋回 7,0.0002,0.0000,-12.251,0.001
22.802,20.147,1,旋回 7,0.0002,0.0000,-12.167,0.001
22.804,20.149,1,旋回 7,0.0002,0.0000,-12.084,0.001
22.806,20.151,1,旋回 7,0.0002,0.0001,-12.002,0.001
22.808,20.153,1,旋回 7,0.0002,0.0001,-11.920,0.001
22.810,20.155,1,旋回 7,0.0002,0.0000,-11.839,0.001
22.812,20.157,1,旋回 7,0.0002,0.0000,-11.758,0.001
22.814,20.159,1,旋回 7,0.0002,0.0001,-11.678,0.001
22.816,20.161,1,旋回 7,0.0002,0.0000,-11.598,0.001
22.818,20.163,1,旋回 7,0.0002,0.0000,-11.519,0.001
22.820,20.165,1,旋回 7,0.0002,0.0000,-11.440,0.001
22.822,20.167,1,旋回 7,0.0002,0.0000,-11.362,0.001
22.824,20.169,1,旋回 7,0.0002,0.0000,-11.284,0.001
22.826,20.171,1,旋回 7,0.0002,0.0000,-11.207,0.001
22.828,20.173,1,旋回 7,0.0002,0.0000,-11.130,0.001
22.830,20.175,1,旋回 7,0.0002,0.0000,-11.054,0.001
22.832,20.177,1,旋回 7,0.0002,0.0000,-10.978,0.001
22.834,20.179,1,旋回 7,0.0002,0.0000,-10.903,0.001
22.836,20.181,1,旋回 7,0.0002,0.0001,-10.828,0.001
22.838,20.183,1,旋回 7,0.0002,0.0000,-10.754,0.001
22.840,20.185,1,旋回 7,0.0002,0.0000,-10.680,0.001
22.842,20.187,1,旋回 7,0.0002,0.0000,-10.607,0.001
22.844,20.189,1,旋回 7,0.0002,0.0000,-10.534,0.001
22.846,20.191,1,旋回 7,0.0002,0.0000,-10.462,0.001
22.848,20.193,1,旋回 7,0.0002,0.0000,-10.390,0.001
22.850,20.195,1,旋回 7,0.0002,0.0001,-10.319,0.001
22.852,20.197,1,旋回 7,0.0002,0.0000,-10.248,0.001
22.854,20.199,1,旋回 7,0.0002,0.0000,-10.177,0.001
22.856,20.201,1,旋回 7,0.0002,0.0001,-10.107,0.001
22.858,20.203,1,旋回 7,0.0002,0.0001,-10.038,0.001
22.860,20.205,1,旋回 7,0.0001,0.0000,-9.969,0.001
22.862,20.207,1,旋回 7,0.0001,0.0000,-9.900,0.001
22.864,20.209,1,旋回 7,0.0001,0.0000,-9.832,0.001
22.866,20.211,1,旋回 7,0.0001,0.0000,-9.764,0.001
22.868,20.213,1,旋回 7,0.0001,0.0000,-9.697,0.001
22.870,20.215,1,旋回 7,0.0001,0.0000,-9.630,0.001
22.872,20.217,1,旋回 7,0.0001,0.0001,-9.564,0.001
22.874,20.219,1,旋回 7,0.0001,0.0001,-9.498,0.001
22.876,20.221,1,旋回 7,0.0001,0.0001,-9.432,0.001
22.878,20.223,1,旋回 7,0.0001,0.0000,-9.367,0.001
22.880,20.225,1,旋回 7,0.0001,0.0000,-9.302,0.001
22.882,20.227,1,旋回 7,0.0001,0.0000,-9.238,0.001
22.884,20.229,1,旋回 7,0.0001,0.0000,-9.174,0.001
22.886,20.231,1,旋回 7,0.0001,0.0001,-9.111,0.001
22.888,20.233,1,旋回 7,0.0001,0.0000,-9.048,0.001
22.890,20.235,1,旋回 7,0.0001,0.0000,-8.985,0.001
22.892,20.237,1,旋回 7,0.0001,0.0000,-8.923,0.001
22.894,20.239,1,旋回 7,0.0001,0.0000,-8.861,0.001
22.896,20.241,1,旋回 7,0.0001,0.0000,-8.800,0.001
22.898,20.243,1,旋回 7,0.0001,0.0000,-8.739,0.001
22.900,20.245,1,旋回 7,0.0001,0.0000,-8.679,0.001
22.902,20.247,1,旋回 7,0.0001,0.0000,-8.618,0.001
22.904,20.249,1,旋回 7,0.0001,0.0000,-8.559,0.001
22.906,20.251,1,旋回 7,0.0001,0.0001,-8.499,0.001
22.908,20.253,1,旋回 7,0.0001,0.0000,-8.441,0.000
22.910,20.255,1,旋回 7,0.0001,0.0000,-8.382,0.000
22.912,20.257,1,旋回 7,0.0001,0.0000,-8.324,0.000
22.914,20.259,1,旋回 7,0.0001,0.0000,-8.266,0.000
22.916,20.261,1,旋回 7,0.0001,0.0000,-8.209,0.000
22.918,20.263,1,旋回 7,0.0001,0.0000,-8.152,0.000
22.920,20.265,1,旋回 7,0.0001,0.0000,-8.095,0.000
22.922,20.267,1,旋回 7,0.0001,0.0000,-8.039,0.000
22.924,20.269,1,旋回 7,0.0001,0.0000,-7.983,0.000
22.926,20.271,1,旋回 7,0.0001,0.0001,-7.927,0.000
22.928,20.273,1,旋回 7,0.0001,0.0000,-7.872,0.000
22.930,20.275,1,旋回 7,0.0001,0.0000,-7.818,0.000
22.932,20.277,1,旋回 7,0.0001,0.0001,-7.763,0.000
22.934,20.279,1,旋回 7,0.0001,0.0000,-7.709,0.000
22.936,20.281,1,旋回 7,0.0001,0.0000,-7.655,0.000
22.938,20.283,1,旋回 7,0.0001,0.0000,-7.602,0.000
22.940,20.285,1,旋回 7,0.0001,0.0000,-7.549,0.000
22.942,20.287,1,旋回 7,0.0001,0.0000,-7.497,0.000
22.944,20.289,1,旋回 7,0.0001,0.0000,-7.444,0.000
22.946,20.291,1,旋回 7,0.0001,0.0000,-7.392,0.000
22.948,20.293,1,旋回 7,0.0001,0.0000,-7.341,0.000
22.950,20.295,1,旋回 7,0.0001,0.0000,-7.290,0.000
22.952,20.297,1,旋回 7,0.0001,0.0000,-7.239,0.000
22.954,20.299,1,旋回 7,0.0001,0.0000,-7.188,0.000
22.956,20.301,1,旋回 7,0.0001,0.0001,-7.138,0.000
22.958,20.303,1,旋回 7,0.0001,0.0000,-7.088,0.000
22.960,20.305,1,旋回 7,0.0001,0.0000,-7.039,0.000
22.962,20.307,1,旋回 7,0.0001,0.0000,-6.990,0.000
22.964,20.309,1,旋回 7,0.0001,0.0000,-6.941,0.000
22.966,20.311,1,旋回 7,0.0001,0.0000,-6.892,0.000
22.968,20.313,1,旋回 7,0.0001,0.0000,-6.844,0.000
22.970,20.315,1,旋回 7,0.0001,0.0000,-6.796,0.000
22.972,20.317,1,旋回 7,0.0001,0.0000,-6.749,0.000
22.974,20.319,1,旋回 7,0.0001,0.0000,-6.701,0.000
22.976,20.321,1,旋回 7,0.0001,0.0000,-6.655,0.000
22.978,20.323,1,旋回 7,0.0001,0.0001,-6.608,0.000
22.980,20.325,1,旋回 7,0.0001,0.0000,-6.562,0.000
22.982,20.327,1,旋回 7,0.0001,0.0000,-6.516,0.000
22.984,20.329,1,旋回 7,0.0001,0.0000,-6.470,0.000
22.986,20.331,1,旋回 7,0.0001,0.0000,-6.425,0.000
22.988,20.333,1,旋回 7,0.0001,0.0000,-6.380,0.000
22.990,20.335,1,旋回 7,0.0001,0.0000,-6.335,0.000
22.992,20.337,1,旋回 7,0.0001,0.0000,-6.291,0.000
22.994,20.339,1,旋回 7,0.0001,0.0000,-6.247,0.000
22.996,20.341,1,旋回 7,0.0001,0.0000,-6.203,0.000
22.998,20.343,1,旋回 7,0.0001,0.0000,-6.159,0.000
23.000,20.345,1,旋回 7,0.0001,0.0000,-6.116,0.000
23.002,20.347,1,旋回 7,0.0001,0.0000,-6.073,0.000
23.004,20.349,1,旋回 7,0.0001,0.0000,-6.030,0.000
23.006,20.351,1,旋回 7,0.0001,0.0000,-5.988,0.000
23.008,20.353,1,旋回 7,0.0001,0.0000,-5.946,0.000
23.010,20.355,1,旋回 7,0.0001,0.0000,-5.904,0.000
23.012,20.357,1,旋回 7,0.0001,0.0000,-5.863,0.000
23.014,20.359,1,旋回 7,0.0001,0.0000,-5.821,0.000
23.016,20.361,1,旋回 7,0.0001,0.0000,-5.780,0.000
23.018,20.363,1,旋回 7,0.0001,0.0000,-5.740,0.000
23.020,20.365,1,旋回 7,0.0001,0.0000,-5.699,0.000
23.022,20.367,1,旋回 7,0.0001,0.0000,-5.659,0.000
23.024,20.369,1,旋回 7,0.0001,0.0000,-5.619,0.000
23.026,20.371,1,旋回 7,0.0001,0.0000,-5.580,0.000
23.028,20.373,1,旋回 7,0.0001,0.0000,-5.541,0.000
23.030,20.375,1,旋回 7,0.0001,0.0000,-5.502,0.000
23.032,20.377,1,旋回 7,0.0001,0.0000,-5.463,0.000
23.034,20.379,1,旋回 7,0.0001,0.0000,-5.424,0.000
23.036,20.381,1,旋回 7,0.0001,0.0000,-5.386,0.000
23.038,20.383,1,旋回 7,0.0001,0.0000,-5.348,0.000
